2.787008,2.0
1.772099,2.0
2.698900,2.0
1.353791,2.0
0.846841,1.0
3.168421,1.0
3.209504,2.0
3.471405,2.0
2.174945,1.0
2.994704,2.0
1.954678,2.0
2.010573,2.0
1.901025,2.0
1.609816,1.0
1.128402,2.0
2.887687,2.0
2.996839,2.0
2.601355,1.0
1.825555,2.0
2.968497,1.0
2.415469,2.0
2.852591,2.0
2.899618,2.0
1.780771,2.0
3.312754,2.0
2.675859,2.0
2.346731,2.0
3.468763,2.0
2.453481,2.0
2.098610,2.0
2.214054,2.0
2.348225,2.0
3.836121,1.0
2.225624,2.0
3.419456,2.0
3.299980,1.0
2.039446,1.0
2.970635,1.0
3.679442,2.0
3.708271,2.0
2.868652,2.0
1.689561,2.0
1.447282,2.0
1.658398,2.0
2.867703,1.0
2.312675,2.0
2.348464,2.0
3.231683,1.0
3.661486,1.0
2.851915,2.0
2.941556,2.0
1.174826,2.0
2.448553,2.0
2.233040,2.0
1.733324,2.0
1.638128,2.0
1.202612,2.0
2.384433,2.0
3.337579,2.0
3.052280,2.0
1.721059,2.0
3.383274,1.0
2.733898,2.0
1.533022,2.0
1.483828,2.0
5.071626,1.0
3.116668,2.0
3.815637,1.0
1.978069,2.0
3.598105,1.0
4.616831,1.0
2.057009,2.0
1.664965,1.0
2.515323,2.0
2.567200,2.0
3.272141,2.0
2.672984,2.0
2.705181,2.0
3.595135,1.0
2.787331,2.0
1.399359,2.0
0.403064,1.0
3.570401,2.0
3.180672,2.0
3.159748,2.0
2.412054,1.0
1.765644,2.0
1.091254,1.0
1.739479,2.0
1.251702,2.0
4.573002,1.0
2.296545,1.0
3.137861,2.0
3.122678,2.0
2.986843,2.0
1.707390,2.0
3.343265,2.0
2.176647,2.0
2.103439,2.0
3.216481,2.0
3.349127,2.0
2.185098,2.0
2.139168,2.0
1.974157,2.0
2.349254,2.0
1.930978,2.0
4.603572,1.0
1.698305,2.0
2.933156,2.0
3.371647,1.0
2.831283,1.0
1.977136,2.0
2.608981,1.0
1.530424,2.0
2.811575,2.0
3.104855,1.0
3.555286,2.0
2.127187,2.0
1.949560,2.0
2.919276,1.0
1.499520,2.0
2.929301,2.0
1.751169,2.0
3.255087,1.0
2.468787,1.0
1.245667,2.0
4.254784,2.0
0.947572,1.0
3.577193,2.0
2.039530,2.0
2.796373,2.0
2.148659,2.0
1.772764,1.0
2.245859,2.0
2.558469,2.0
2.932600,2.0
2.428644,2.0
3.512971,1.0
2.637881,2.0
1.546211,1.0
3.369246,2.0
3.261380,2.0
2.158793,2.0
1.423544,2.0
3.958278,2.0
2.958687,2.0
1.979051,2.0
4.010008,2.0
3.213916,2.0
1.709840,1.0
2.273256,1.0
2.423512,1.0
2.845830,2.0
2.505968,1.0
2.574230,2.0
2.173262,1.0
1.663585,1.0
3.011763,2.0
3.797376,2.0
3.654558,1.0
3.228320,2.0
1.493923,2.0
0.759741,2.0
2.697425,2.0
2.919237,2.0
3.691779,2.0
3.584435,2.0
2.919205,2.0
2.288712,2.0
2.383124,2.0
1.826934,2.0
2.285247,1.0
2.448086,2.0
3.912895,1.0
2.441507,2.0
2.826810,2.0
-0.393452,1.0
1.434931,2.0
3.076624,2.0
2.734154,2.0
1.468478,2.0
2.672131,2.0
2.409352,2.0
3.281966,1.0
5.168757,1.0
1.197314,2.0
2.862996,2.0
2.871361,2.0
1.205631,2.0
3.654648,1.0
2.317404,1.0
2.998634,2.0
2.280494,2.0
1.512639,1.0
0.446886,2.0
2.778471,2.0
3.299346,2.0
3.213223,2.0
3.841474,1.0
2.459011,2.0
2.000852,2.0
1.952722,2.0
3.156723,2.0
0.739652,2.0
2.244164,2.0
2.306943,2.0
3.877689,1.0
1.781852,2.0
2.982963,1.0
2.943690,2.0
2.770462,2.0
1.589264,1.0
3.978120,2.0
1.527249,2.0
3.970314,2.0
3.659877,2.0
2.036721,2.0
2.492614,1.0
2.438622,2.0
2.284745,2.0
1.394454,2.0
3.235971,2.0
2.993467,2.0
2.970521,2.0
2.121545,1.0
2.468157,2.0
1.022896,2.0
2.397929,2.0
1.172866,1.0
2.444072,2.0
2.458197,2.0
1.050582,2.0
2.459527,1.0
1.483255,1.0
3.526726,2.0
1.186425,2.0
2.211151,2.0
3.359929,2.0
2.374657,2.0
2.029298,2.0
3.024164,2.0
2.120093,2.0
3.742688,2.0
2.746792,1.0
0.841474,1.0
0.360581,1.0
2.678632,2.0
5.849263,1.0
3.309125,2.0
2.942504,2.0
3.295311,2.0
2.330192,2.0
2.794466,2.0
3.204150,2.0
2.257249,2.0
2.091751,1.0
3.130407,2.0
2.204223,2.0
2.332358,2.0
1.972471,2.0
1.671161,2.0
2.832011,1.0
2.234878,1.0
3.942795,1.0
1.608726,1.0
2.860552,2.0
1.626770,2.0
3.357209,1.0
2.082722,2.0
3.380925,2.0
4.285914,2.0
2.408493,2.0
3.623013,1.0
2.269637,2.0
2.523069,2.0
2.854566,2.0
2.750374,2.0
2.618049,2.0
